,time,country,commodity,price
601,2012-05-01,Black Sea,Barley (feed),0.26
602,2012-04-01,Black Sea,Barley (feed),0.26
603,2012-03-01,Black Sea,Barley (feed),0.27
604,2012-02-01,Black Sea,Barley (feed),0.28
605,2012-01-01,Black Sea,Barley (feed),0.26
606,2011-12-01,Black Sea,Barley (feed),0.26
607,2011-11-01,Black Sea,Barley (feed),0.26
608,2011-10-01,Black Sea,Barley (feed),0.26
609,2011-09-01,Black Sea,Barley (feed),0.28
610,2011-08-01,Black Sea,Barley (feed),0.29
611,2011-07-01,Black Sea,Barley (feed),0.26
612,2011-06-01,Black Sea,Barley (feed),0.26
613,2011-05-01,Black Sea,Barley (feed),
614,2011-04-01,Black Sea,Barley (feed),
615,2011-03-01,Black Sea,Barley (feed),
616,2011-02-01,Black Sea,Barley (feed),
617,2011-01-01,Black Sea,Barley (feed),
618,2010-12-01,Black Sea,Barley (feed),
619,2010-11-01,Black Sea,Barley (feed),
620,2010-10-01,Black Sea,Barley (feed),0.27
621,2010-09-01,Black Sea,Barley (feed),0.26
622,2010-08-01,Black Sea,Barley (feed),
623,2010-07-01,Black Sea,Barley (feed),0.15
624,2010-06-01,Black Sea,Barley (feed),0.13
625,2010-05-01,Black Sea,Barley (feed),0.14
626,2010-04-01,Black Sea,Barley (feed),0.14
627,2010-03-01,Black Sea,Barley (feed),0.14
628,2010-02-01,Black Sea,Barley (feed),0.14
629,2010-01-01,Black Sea,Barley (feed),0.14
630,2020-06-01,Black Sea,Maize (feed),0.18
631,2020-05-01,Black Sea,Maize (feed),0.17
632,2020-04-01,Black Sea,Maize (feed),0.18
633,2020-03-01,Black Sea,Maize (feed),0.18
634,2020-02-01,Black Sea,Maize (feed),0.18
635,2020-01-01,Black Sea,Maize (feed),0.18
636,2019-12-01,Black Sea,Maize (feed),0.17
637,2019-11-01,Black Sea,Maize (feed),0.17
638,2019-10-01,Black Sea,Maize (feed),0.16
639,2019-09-01,Black Sea,Maize (feed),0.16
640,2019-08-01,Black Sea,Maize (feed),0.17
641,2019-07-01,Black Sea,Maize (feed),0.19
642,2019-06-01,Black Sea,Maize (feed),0.18
643,2019-05-01,Black Sea,Maize (feed),0.17
644,2019-04-01,Black Sea,Maize (feed),0.17
645,2019-03-01,Black Sea,Maize (feed),0.17
646,2019-02-01,Black Sea,Maize (feed),0.18
647,2019-01-01,Black Sea,Maize (feed),0.18
648,2018-12-01,Black Sea,Maize (feed),0.17
649,2018-11-01,Black Sea,Maize (feed),0.17
650,2018-10-01,Black Sea,Maize (feed),0.17
651,2018-09-01,Black Sea,Maize (feed),0.18
652,2018-08-01,Black Sea,Maize (feed),0.19
653,2018-07-01,Black Sea,Maize (feed),0.18
654,2018-06-01,Black Sea,Maize (feed),0.18
655,2018-05-01,Black Sea,Maize (feed),0.2
656,2018-04-01,Black Sea,Maize (feed),0.2
657,2018-03-01,Black Sea,Maize (feed),0.2
658,2018-02-01,Black Sea,Maize (feed),0.18
659,2018-01-01,Black Sea,Maize (feed),0.17
660,2017-12-01,Black Sea,Maize (feed),0.16
661,2017-11-01,Black Sea,Maize (feed),0.16
662,2017-10-01,Black Sea,Maize (feed),0.16
663,2017-09-01,Black Sea,Maize (feed),0.16
664,2017-08-01,Black Sea,Maize (feed),0.17
665,2017-07-01,Black Sea,Maize (feed),0.18
666,2017-06-01,Black Sea,Maize (feed),0.17
667,2017-05-01,Black Sea,Maize (feed),0.17
668,2017-04-01,Black Sea,Maize (feed),0.17
669,2017-03-01,Black Sea,Maize (feed),0.17
670,2017-02-01,Black Sea,Maize (feed),0.17
671,2017-01-01,Black Sea,Maize (feed),0.17
672,2016-12-01,Black Sea,Maize (feed),0.17
673,2016-11-01,Black Sea,Maize (feed),0.17
674,2016-10-01,Black Sea,Maize (feed),0.17
675,2016-09-01,Black Sea,Maize (feed),0.17
676,2016-08-01,Black Sea,Maize (feed),0.2
677,2016-07-01,Black Sea,Maize (feed),0.2
678,2016-06-01,Black Sea,Maize (feed),0.21
679,2016-05-01,Black Sea,Maize (feed),0.19
680,2016-04-01,Black Sea,Maize (feed),0.17
681,2016-03-01,Black Sea,Maize (feed),0.16
682,2016-02-01,Black Sea,Maize (feed),0.17
683,2016-01-01,Black Sea,Maize (feed),0.16
684,2015-12-01,Black Sea,Maize (feed),0.17
685,2015-11-01,Black Sea,Maize (feed),0.17
686,2015-10-01,Black Sea,Maize (feed),0.17
687,2015-09-01,Black Sea,Maize (feed),0.17
688,2015-08-01,Black Sea,Maize (feed),0.19
689,2015-07-01,Black Sea,Maize (feed),0.19
690,2015-06-01,Black Sea,Maize (feed),0.17
691,2015-05-01,Black Sea,Maize (feed),0.17
692,2015-04-01,Black Sea,Maize (feed),0.17
693,2015-03-01,Black Sea,Maize (feed),0.17
694,2015-02-01,Black Sea,Maize (feed),0.17
695,2015-01-01,Black Sea,Maize (feed),0.18
696,2014-12-01,Black Sea,Maize (feed),0.19
697,2014-11-01,Black Sea,Maize (feed),0.18
698,2014-10-01,Black Sea,Maize (feed),0.17
699,2014-09-01,Black Sea,Maize (feed),0.17
700,2014-08-01,Black Sea,Maize (feed),0.18
701,2014-07-01,Black Sea,Maize (feed),0.2
702,2014-06-01,Black Sea,Maize (feed),0.24
703,2014-05-01,Black Sea,Maize (feed),0.25
704,2014-04-01,Black Sea,Maize (feed),0.25
705,2014-03-01,Black Sea,Maize (feed),0.24
706,2014-02-01,Black Sea,Maize (feed),0.22
707,2014-01-01,Black Sea,Maize (feed),0.21
708,2013-12-01,Black Sea,Maize (feed),0.21
709,2013-11-01,Black Sea,Maize (feed),0.2
710,2013-10-01,Black Sea,Maize (feed),0.2
711,2013-09-01,Black Sea,Maize (feed),0.19
712,2013-08-01,Black Sea,Maize (feed),0.19
713,2013-07-01,Black Sea,Maize (feed),0.24
714,2013-06-01,Black Sea,Maize (feed),0.29
715,2013-05-01,Black Sea,Maize (feed),0.28
716,2013-04-01,Black Sea,Maize (feed),0.27
717,2013-03-01,Black Sea,Maize (feed),0.29
718,2013-02-01,Black Sea,Maize (feed),0.29
719,2013-01-01,Black Sea,Maize (feed),0.3
720,2012-12-01,Black Sea,Maize (feed),0.31
721,2012-11-01,Black Sea,Maize (feed),0.31
722,2012-10-01,Black Sea,Maize (feed),0.29
723,2012-09-01,Black Sea,Maize (feed),0.3
724,2012-08-01,Black Sea,Maize (feed),0.31
725,2012-07-01,Black Sea,Maize (feed),0.29
726,2012-06-01,Black Sea,Maize (feed),0.25
727,2012-05-01,Black Sea,Maize (feed),0.27
728,2012-04-01,Black Sea,Maize (feed),0.27
729,2012-03-01,Black Sea,Maize (feed),0.27
730,2012-02-01,Black Sea,Maize (feed),0.26
731,2012-01-01,Black Sea,Maize (feed),0.25
732,2011-12-01,Black Sea,Maize (feed),0.23
733,2011-11-01,Black Sea,Maize (feed),0.25
734,2011-10-01,Black Sea,Maize (feed),0.25
735,2011-09-01,Black Sea,Maize (feed),0.29
736,2011-08-01,Black Sea,Maize (feed),0.3
737,2011-07-01,Black Sea,Maize (feed),0.29
738,2011-06-01,Black Sea,Maize (feed),0.31
739,2011-05-01,Black Sea,Maize (feed),0.31
740,2011-04-01,Black Sea,Maize (feed),0.31
741,2011-03-01,Black Sea,Maize (feed),0.3
742,2011-02-01,Black Sea,Maize (feed),0.3
743,2011-01-01,Black Sea,Maize (feed),
744,2010-12-01,Black Sea,Maize (feed),
745,2010-11-01,Black Sea,Maize (feed),
746,2010-10-01,Black Sea,Maize (feed),0.25
747,2010-09-01,Black Sea,Maize (feed),0.24
748,2010-08-01,Black Sea,Maize (feed),
749,2010-07-01,Black Sea,Maize (feed),0.17
750,2010-06-01,Black Sea,Maize (feed),0.17
751,2010-05-01,Black Sea,Maize (feed),0.18
752,2010-04-01,Black Sea,Maize (feed),0.18
753,2010-03-01,Black Sea,Maize (feed),0.18
754,2010-02-01,Black Sea,Maize (feed),0.18
755,2010-01-01,Black Sea,Maize (feed),0.19
756,2020-06-01,Black Sea,Wheat (feed),0.19
757,2020-05-01,Black Sea,Wheat (feed),0.22
758,2020-04-01,Black Sea,Wheat (feed),0.22
759,2020-03-01,Black Sea,Wheat (feed),0.21
760,2020-02-01,Black Sea,Wheat (feed),0.22
761,2020-01-01,Black Sea,Wheat (feed),0.22
762,2019-12-01,Black Sea,Wheat (feed),0.2
763,2019-11-01,Black Sea,Wheat (feed),0.2
764,2019-10-01,Black Sea,Wheat (feed),0.19
765,2019-09-01,Black Sea,Wheat (feed),0.18
766,2019-08-01,Black Sea,Wheat (feed),0.18
767,2019-07-01,Black Sea,Wheat (feed),0.18
768,2019-06-01,Black Sea,Wheat (feed),0.18
769,2019-05-01,Black Sea,Wheat (feed),0.19
770,2019-04-01,Black Sea,Wheat (feed),0.21
771,2019-03-01,Black Sea,Wheat (feed),0.21
772,2019-02-01,Black Sea,Wheat (feed),0.23
773,2019-01-01,Black Sea,Wheat (feed),0.22
774,2018-12-01,Black Sea,Wheat (feed),0.22
775,2018-11-01,Black Sea,Wheat (feed),0.21
776,2018-10-01,Black Sea,Wheat (feed),0.21
777,2018-09-01,Black Sea,Wheat (feed),0.2
778,2018-08-01,Black Sea,Wheat (feed),0.2
779,2018-07-01,Black Sea,Wheat (feed),0.19
780,2018-06-01,Black Sea,Wheat (feed),0.19
781,2018-05-01,Black Sea,Wheat (feed),0.2
782,2018-04-01,Black Sea,Wheat (feed),0.2
783,2018-03-01,Black Sea,Wheat (feed),0.2
784,2018-02-01,Black Sea,Wheat (feed),0.19
785,2018-01-01,Black Sea,Wheat (feed),0.18
786,2017-12-01,Black Sea,Wheat (feed),0.18
787,2017-11-01,Black Sea,Wheat (feed),0.18
788,2017-10-01,Black Sea,Wheat (feed),0.18
789,2017-09-01,Black Sea,Wheat (feed),0.17
790,2017-08-01,Black Sea,Wheat (feed),0.17
791,2017-07-01,Black Sea,Wheat (feed),0.17
792,2017-06-01,Black Sea,Wheat (feed),0.17
793,2017-05-01,Black Sea,Wheat (feed),0.17
794,2017-04-01,Black Sea,Wheat (feed),0.17
795,2017-03-01,Black Sea,Wheat (feed),0.18
796,2017-02-01,Black Sea,Wheat (feed),0.18
797,2017-01-01,Black Sea,Wheat (feed),0.17
798,2016-12-01,Black Sea,Wheat (feed),0.17
799,2016-11-01,Black Sea,Wheat (feed),0.17
800,2016-10-01,Black Sea,Wheat (feed),0.16
801,2016-09-01,Black Sea,Wheat (feed),0.15
802,2016-08-01,Black Sea,Wheat (feed),0.16
803,2016-07-01,Black Sea,Wheat (feed),0.16
804,2016-06-01,Black Sea,Wheat (feed),0.18
805,2016-05-01,Black Sea,Wheat (feed),0.17
806,2016-04-01,Black Sea,Wheat (feed),0.17
807,2016-03-01,Black Sea,Wheat (feed),0.16
808,2016-02-01,Black Sea,Wheat (feed),0.17
809,2016-01-01,Black Sea,Wheat (feed),0.17
810,2015-12-01,Black Sea,Wheat (feed),0.18
811,2015-11-01,Black Sea,Wheat (feed),0.19
812,2015-10-01,Black Sea,Wheat (feed),0.18
813,2015-09-01,Black Sea,Wheat (feed),0.17
814,2015-08-01,Black Sea,Wheat (feed),0.17
815,2015-07-01,Black Sea,Wheat (feed),0.19
816,2015-06-01,Black Sea,Wheat (feed),0.19
817,2015-05-01,Black Sea,Wheat (feed),0.18
818,2015-04-01,Black Sea,Wheat (feed),0.19
819,2015-03-01,Black Sea,Wheat (feed),0.2
820,2015-02-01,Black Sea,Wheat (feed),0.21
821,2015-01-01,Black Sea,Wheat (feed),0.23
822,2014-12-01,Black Sea,Wheat (feed),0.22
823,2014-11-01,Black Sea,Wheat (feed),0.21
824,2014-10-01,Black Sea,Wheat (feed),0.2
825,2014-09-01,Black Sea,Wheat (feed),0.19
826,2014-08-01,Black Sea,Wheat (feed),0.2
827,2014-07-01,Black Sea,Wheat (feed),0.22
828,2014-06-01,Black Sea,Wheat (feed),0.23
829,2014-05-01,Black Sea,Wheat (feed),0.26
830,2014-04-01,Black Sea,Wheat (feed),0.26
831,2014-03-01,Black Sea,Wheat (feed),0.25
832,2014-02-01,Black Sea,Wheat (feed),0.25
833,2014-01-01,Black Sea,Wheat (feed),0.25
834,2013-12-01,Black Sea,Wheat (feed),0.26
835,2013-11-01,Black Sea,Wheat (feed),0.26
836,2013-10-01,Black Sea,Wheat (feed),0.25
837,2013-09-01,Black Sea,Wheat (feed),0.23
838,2013-08-01,Black Sea,Wheat (feed),0.23
839,2013-07-01,Black Sea,Wheat (feed),0.23
840,2013-06-01,Black Sea,Wheat (feed),0.25
841,2013-05-01,Black Sea,Wheat (feed),0.25
842,2013-04-01,Black Sea,Wheat (feed),0.25
843,2013-03-01,Black Sea,Wheat (feed),
844,2013-02-01,Black Sea,Wheat (feed),
845,2013-01-01,Black Sea,Wheat (feed),
846,2012-12-01,Black Sea,Wheat (feed),
847,2012-11-01,Black Sea,Wheat (feed),0.33
848,2012-10-01,Black Sea,Wheat (feed),0.33
849,2012-09-01,Black Sea,Wheat (feed),0.32
850,2012-08-01,Black Sea,Wheat (feed),0.3
851,2012-07-01,Black Sea,Wheat (feed),0.28
852,2012-06-01,Black Sea,Wheat (feed),0.24
853,2012-05-01,Black Sea,Wheat (feed),0.25
854,2012-04-01,Black Sea,Wheat (feed),0.26
855,2012-03-01,Black Sea,Wheat (feed),0.26
856,2012-02-01,Black Sea,Wheat (feed),0.26
857,2012-01-01,Black Sea,Wheat (feed),0.25
858,2011-12-01,Black Sea,Wheat (feed),0.23
859,2011-11-01,Black Sea,Wheat (feed),0.23
860,2011-10-01,Black Sea,Wheat (feed),0.23
861,2011-09-01,Black Sea,Wheat (feed),0.26
862,2011-08-01,Black Sea,Wheat (feed),0.26
863,2011-07-01,Black Sea,Wheat (feed),0.23
864,2011-06-01,Black Sea,Wheat (feed),0.26
865,2011-05-01,Black Sea,Wheat (feed),
866,2011-04-01,Black Sea,Wheat (feed),
867,2011-03-01,Black Sea,Wheat (feed),
868,2011-02-01,Black Sea,Wheat (feed),
869,2011-01-01,Black Sea,Wheat (feed),
870,2010-12-01,Black Sea,Wheat (feed),
871,2010-11-01,Black Sea,Wheat (feed),
872,2010-10-01,Black Sea,Wheat (feed),0.26
873,2010-09-01,Black Sea,Wheat (feed),0.26
874,2010-08-01,Black Sea,Wheat (feed),
875,2010-07-01,Black Sea,Wheat (feed),0.17
876,2010-06-01,Black Sea,Wheat (feed),0.14
877,2010-05-01,Black Sea,Wheat (feed),0.16
878,2010-04-01,Black Sea,Wheat (feed),0.16
879,2010-03-01,Black Sea,Wheat (feed),0.16
880,2010-02-01,Black Sea,Wheat (feed),0.16
881,2010-01-01,Black Sea,Wheat (feed),0.17
882,2020-06-01,Black Sea,Wheat (milling),0.21
883,2020-05-01,Black Sea,Wheat (milling),0.23
884,2020-04-01,Black Sea,Wheat (milling),0.23
885,2020-03-01,Black Sea,Wheat (milling),0.21
886,2020-02-01,Black Sea,Wheat (milling),0.22
887,2020-01-01,Black Sea,Wheat (milling),0.23
888,2019-12-01,Black Sea,Wheat (milling),0.22
889,2019-11-01,Black Sea,Wheat (milling),0.21
890,2019-10-01,Black Sea,Wheat (milling),0.2
891,2019-09-01,Black Sea,Wheat (milling),0.19
892,2019-08-01,Black Sea,Wheat (milling),0.19
893,2019-07-01,Black Sea,Wheat (milling),0.19
894,2019-06-01,Black Sea,Wheat (milling),0.2
895,2019-05-01,Black Sea,Wheat (milling),0.21
896,2019-04-01,Black Sea,Wheat (milling),0.22
897,2019-03-01,Black Sea,Wheat (milling),0.23
898,2019-02-01,Black Sea,Wheat (milling),0.24
899,2019-01-01,Black Sea,Wheat (milling),0.24
900,2018-12-01,Black Sea,Wheat (milling),0.23
901,2018-11-01,Black Sea,Wheat (milling),0.23
902,2018-10-01,Black Sea,Wheat (milling),0.23
903,2018-09-01,Black Sea,Wheat (milling),0.22
904,2018-08-01,Black Sea,Wheat (milling),0.23
905,2018-07-01,Black Sea,Wheat (milling),0.21
906,2018-06-01,Black Sea,Wheat (milling),0.2
907,2018-05-01,Black Sea,Wheat (milling),0.21
908,2018-04-01,Black Sea,Wheat (milling),0.21
909,2018-03-01,Black Sea,Wheat (milling),0.21
910,2018-02-01,Black Sea,Wheat (milling),0.2
911,2018-01-01,Black Sea,Wheat (milling),0.19
912,2017-12-01,Black Sea,Wheat (milling),0.19
913,2017-11-01,Black Sea,Wheat (milling),0.19
914,2017-10-01,Black Sea,Wheat (milling),0.19
915,2017-09-01,Black Sea,Wheat (milling),0.19
916,2017-08-01,Black Sea,Wheat (milling),0.19
917,2017-07-01,Black Sea,Wheat (milling),0.19
918,2017-06-01,Black Sea,Wheat (milling),0.19
919,2017-05-01,Black Sea,Wheat (milling),0.19
920,2017-04-01,Black Sea,Wheat (milling),0.19
921,2017-03-01,Black Sea,Wheat (milling),0.19
922,2017-02-01,Black Sea,Wheat (milling),0.19
923,2017-01-01,Black Sea,Wheat (milling),0.18
924,2016-12-01,Black Sea,Wheat (milling),0.18
925,2016-11-01,Black Sea,Wheat (milling),0.18
926,2016-10-01,Black Sea,Wheat (milling),0.17
927,2016-09-01,Black Sea,Wheat (milling),0.17
928,2016-08-01,Black Sea,Wheat (milling),0.17
929,2016-07-01,Black Sea,Wheat (milling),0.17
930,2016-06-01,Black Sea,Wheat (milling),0.19
931,2016-05-01,Black Sea,Wheat (milling),0.19
932,2016-04-01,Black Sea,Wheat (milling),0.19
933,2016-03-01,Black Sea,Wheat (milling),0.18
934,2016-02-01,Black Sea,Wheat (milling),0.18
935,2016-01-01,Black Sea,Wheat (milling),0.18
936,2015-12-01,Black Sea,Wheat (milling),0.19
937,2015-11-01,Black Sea,Wheat (milling),0.2
938,2015-10-01,Black Sea,Wheat (milling),0.2
939,2015-09-01,Black Sea,Wheat (milling),0.18
940,2015-08-01,Black Sea,Wheat (milling),0.19
941,2015-07-01,Black Sea,Wheat (milling),0.2
942,2015-06-01,Black Sea,Wheat (milling),0.19
943,2015-05-01,Black Sea,Wheat (milling),0.19
944,2015-04-01,Black Sea,Wheat (milling),0.21
945,2015-03-01,Black Sea,Wheat (milling),0.22
946,2015-02-01,Black Sea,Wheat (milling),0.24
947,2015-01-01,Black Sea,Wheat (milling),0.26
948,2014-12-01,Black Sea,Wheat (milling),0.26
949,2014-11-01,Black Sea,Wheat (milling),0.25
950,2014-10-01,Black Sea,Wheat (milling),0.24
951,2014-09-01,Black Sea,Wheat (milling),0.24
952,2014-08-01,Black Sea,Wheat (milling),0.24
953,2014-07-01,Black Sea,Wheat (milling),0.25
954,2014-06-01,Black Sea,Wheat (milling),0.26
955,2014-05-01,Black Sea,Wheat (milling),0.29
956,2014-04-01,Black Sea,Wheat (milling),0.29
957,2014-03-01,Black Sea,Wheat (milling),0.29
958,2014-02-01,Black Sea,Wheat (milling),0.28
959,2014-01-01,Black Sea,Wheat (milling),0.29
960,2013-12-01,Black Sea,Wheat (milling),0.29
961,2013-11-01,Black Sea,Wheat (milling),0.29
962,2013-10-01,Black Sea,Wheat (milling),0.27
963,2013-09-01,Black Sea,Wheat (milling),0.25
964,2013-08-01,Black Sea,Wheat (milling),0.25
965,2013-07-01,Black Sea,Wheat (milling),0.25
966,2013-06-01,Black Sea,Wheat (milling),0.27
967,2013-05-01,Black Sea,Wheat (milling),0.27
968,2013-04-01,Black Sea,Wheat (milling),0.27
969,2013-03-01,Black Sea,Wheat (milling),
970,2013-02-01,Black Sea,Wheat (milling),
971,2013-01-01,Black Sea,Wheat (milling),
972,2012-12-01,Black Sea,Wheat (milling),0.36
973,2012-11-01,Black Sea,Wheat (milling),0.35
974,2012-10-01,Black Sea,Wheat (milling),0.35
975,2012-09-01,Black Sea,Wheat (milling),0.33
976,2012-08-01,Black Sea,Wheat (milling),0.31
977,2012-07-01,Black Sea,Wheat (milling),0.3
978,2012-06-01,Black Sea,Wheat (milling),0.26
979,2012-05-01,Black Sea,Wheat (milling),0.27
980,2012-04-01,Black Sea,Wheat (milling),0.27
981,2012-03-01,Black Sea,Wheat (milling),0.28
982,2012-02-01,Black Sea,Wheat (milling),0.28
983,2012-01-01,Black Sea,Wheat (milling),0.26
984,2011-12-01,Black Sea,Wheat (milling),0.24
985,2011-11-01,Black Sea,Wheat (milling),0.24
986,2011-10-01,Black Sea,Wheat (milling),0.24
987,2011-09-01,Black Sea,Wheat (milling),0.27
988,2011-08-01,Black Sea,Wheat (milling),0.27
989,2011-07-01,Black Sea,Wheat (milling),0.24
990,2011-06-01,Black Sea,Wheat (milling),
991,2011-05-01,Black Sea,Wheat (milling),
992,2011-04-01,Black Sea,Wheat (milling),
993,2011-03-01,Black Sea,Wheat (milling),
994,2011-02-01,Black Sea,Wheat (milling),
995,2011-01-01,Black Sea,Wheat (milling),
996,2010-12-01,Black Sea,Wheat (milling),
997,2010-11-01,Black Sea,Wheat (milling),
998,2010-10-01,Black Sea,Wheat (milling),0.28
999,2010-09-01,Black Sea,Wheat (milling),0.29
1000,2010-08-01,Black Sea,Wheat (milling),0.25
1001,2010-07-01,Black Sea,Wheat (milling),0.2
1002,2010-06-01,Black Sea,Wheat (milling),0.17
1003,2010-05-01,Black Sea,Wheat (milling),0.17
1004,2010-04-01,Black Sea,Wheat (milling),0.17
1005,2010-03-01,Black Sea,Wheat (milling),0.17
1006,2010-02-01,Black Sea,Wheat (milling),0.17
1007,2010-01-01,Black Sea,Wheat (milling),0.18
1008,2020-06-01,Brazil,Sisal,
1009,2020-05-01,Brazil,Sisal,
1010,2020-04-01,Brazil,Sisal,
1011,2020-03-01,Brazil,Sisal,
1012,2020-02-01,Brazil,Sisal,
1013,2020-01-01,Brazil,Sisal,
1014,2019-12-01,Brazil,Sisal,
1015,2019-11-01,Brazil,Sisal,1.23
1016,2019-10-01,Brazil,Sisal,1.23
1017,2019-09-01,Brazil,Sisal,1.23
1018,2019-08-01,Brazil,Sisal,1.25
1019,2019-07-01,Brazil,Sisal,1.25
1020,2019-06-01,Brazil,Sisal,1.2
1021,2019-05-01,Brazil,Sisal,1.2
1022,2019-04-01,Brazil,Sisal,1.2
1023,2019-03-01,Brazil,Sisal,1.2
1024,2019-02-01,Brazil,Sisal,1.21
1025,2019-01-01,Brazil,Sisal,1.23
1026,2018-12-01,Brazil,Sisal,1.25
1027,2018-11-01,Brazil,Sisal,1.28
1028,2018-10-01,Brazil,Sisal,1.3
1029,2018-09-01,Brazil,Sisal,1.3
1030,2018-08-01,Brazil,Sisal,1.3
1031,2018-07-01,Brazil,Sisal,1.35
1032,2018-06-01,Brazil,Sisal,1.38
1033,2018-05-01,Brazil,Sisal,1.43
1034,2018-04-01,Brazil,Sisal,1.48
1035,2018-03-01,Brazil,Sisal,1.5
1036,2018-02-01,Brazil,Sisal,1.53
1037,2018-01-01,Brazil,Sisal,1.53
1038,2017-12-01,Brazil,Sisal,1.53
1039,2017-11-01,Brazil,Sisal,1.55
1040,2017-10-01,Brazil,Sisal,1.55
1041,2017-09-01,Brazil,Sisal,1.6
1042,2017-08-01,Brazil,Sisal,1.6
1043,2017-07-01,Brazil,Sisal,1.53
1044,2017-06-01,Brazil,Sisal,1.45
1045,2017-05-01,Brazil,Sisal,1.4
1046,2017-04-01,Brazil,Sisal,1.33
1047,2017-03-01,Brazil,Sisal,1.3
1048,2017-02-01,Brazil,Sisal,1.3
1049,2017-01-01,Brazil,Sisal,1.2
1050,2016-12-01,Brazil,Sisal,1.2
1051,2016-11-01,Brazil,Sisal,1.2
1052,2016-10-01,Brazil,Sisal,1.2
1053,2016-09-01,Brazil,Sisal,1.2
1054,2016-08-01,Brazil,Sisal,1.25
1055,2016-07-01,Brazil,Sisal,1.28
1056,2016-06-01,Brazil,Sisal,1.3
1057,2016-05-01,Brazil,Sisal,1.33
1058,2016-04-01,Brazil,Sisal,1.35
1059,2016-03-01,Brazil,Sisal,1.35
1060,2016-02-01,Brazil,Sisal,1.35
1061,2016-01-01,Brazil,Sisal,1.4
1062,2015-12-01,Brazil,Sisal,1.48
1063,2015-11-01,Brazil,Sisal,1.53
1064,2015-10-01,Brazil,Sisal,1.55
1065,2015-09-01,Brazil,Sisal,1.61
1066,2015-08-01,Brazil,Sisal,1.61
1067,2015-07-01,Brazil,Sisal,1.61
1068,2015-06-01,Brazil,Sisal,1.6
1069,2015-05-01,Brazil,Sisal,1.6
1070,2015-04-01,Brazil,Sisal,1.6
1071,2015-03-01,Brazil,Sisal,1.58
1072,2015-02-01,Brazil,Sisal,1.58
1073,2015-01-01,Brazil,Sisal,1.58
1074,2014-12-01,Brazil,Sisal,1.56
1075,2014-11-01,Brazil,Sisal,1.55
1076,2014-10-01,Brazil,Sisal,1.53
1077,2014-09-01,Brazil,Sisal,1.48
1078,2014-08-01,Brazil,Sisal,1.45
1079,2014-07-01,Brazil,Sisal,1.39
1080,2014-06-01,Brazil,Sisal,1.32
1081,2014-05-01,Brazil,Sisal,1.29
1082,2014-04-01,Brazil,Sisal,1.29
1083,2014-03-01,Brazil,Sisal,1.29
1084,2014-02-01,Brazil,Sisal,1.29
1085,2014-01-01,Brazil,Sisal,1.29
1086,2013-12-01,Brazil,Sisal,1.29
1087,2013-11-01,Brazil,Sisal,1.27
1088,2013-10-01,Brazil,Sisal,1.25
1089,2013-09-01,Brazil,Sisal,1.2
1090,2013-08-01,Brazil,Sisal,1.14
1091,2013-07-01,Brazil,Sisal,1.05
1092,2013-06-01,Brazil,Sisal,0.97
1093,2013-05-01,Brazil,Sisal,0.95
1094,2013-04-01,Brazil,Sisal,0.92
1095,2013-03-01,Brazil,Sisal,0.92
1096,2013-02-01,Brazil,Sisal,0.88
1097,2013-01-01,Brazil,Sisal,0.87
1098,2012-12-01,Brazil,Sisal,0.9
1099,2012-11-01,Brazil,Sisal,0.89
1100,2012-10-01,Brazil,Sisal,0.89
1101,2012-09-01,Brazil,Sisal,0.91
1102,2012-08-01,Brazil,Sisal,0.88
1103,2012-07-01,Brazil,Sisal,0.88
1104,2012-06-01,Brazil,Sisal,0.93
1105,2012-05-01,Brazil,Sisal,0.91
1106,2012-04-01,Brazil,Sisal,0.9
1107,2012-03-01,Brazil,Sisal,0.91
1108,2012-02-01,Brazil,Sisal,0.92
1109,2012-01-01,Brazil,Sisal,0.88
1110,2011-12-01,Brazil,Sisal,0.9
1111,2011-11-01,Brazil,Sisal,0.86
1112,2011-10-01,Brazil,Sisal,0.85
1113,2011-09-01,Brazil,Sisal,0.85
1114,2011-08-01,Brazil,Sisal,0.79
1115,2011-07-01,Brazil,Sisal,0.82
1116,2011-06-01,Brazil,Sisal,0.77
1117,2011-05-01,Brazil,Sisal,0.74
1118,2011-04-01,Brazil,Sisal,0.75
1119,2011-03-01,Brazil,Sisal,0.71
1120,2011-02-01,Brazil,Sisal,0.71
1121,2011-01-01,Brazil,Sisal,0.74
1122,2010-12-01,Brazil,Sisal,0.66
1123,2010-11-01,Brazil,Sisal,0.7
1124,2010-10-01,Brazil,Sisal,0.67
1125,2010-09-01,Brazil,Sisal,0.68
1126,2010-08-01,Brazil,Sisal,0.69
1127,2010-07-01,Brazil,Sisal,0.64
1128,2010-06-01,Brazil,Sisal,0.66
1129,2010-05-01,Brazil,Sisal,0.64
1130,2010-04-01,Brazil,Sisal,0.67
1131,2010-03-01,Brazil,Sisal,0.88
